288,176,41,124
288,176,41,124
288,176,41,124
288,176,41,124
288,176,41,124
288,176,41,124
288,176,41,124
288,174,42,127
288,174,42,127
288,174,42,127
287,173,43,129
287,173,43,129
287,173,43,129
291,173,43,129
291,173,43,129
295,173,43,129
295,173,43,129
295,169,43,129
299,169,43,129
303,169,43,129
304,166,42,127
304,166,42,127
304,166,42,127
304,166,42,127
304,166,42,127
304,166,42,127
304,166,42,127
308,168,41,124
308,166,42,127
308,166,42,127
370,190,42,127
370,192,41,124
370,192,41,124
370,192,41,124
370,192,41,124
370,192,41,124
370,188,41,124
370,188,41,124
370,188,41,124
370,188,41,124
370,188,41,124
425,184,41,124
425,184,41,124
425,184,41,124
425,184,41,124
425,184,41,124
425,184,41,124
425,184,41,124
362,196,41,124
362,194,42,127
362,194,42,127
362,194,42,127
362,194,42,127
362,194,42,127
362,194,42,127
362,194,42,127
362,194,42,127
362,194,42,127
362,194,42,127
362,194,42,127
362,194,42,127
362,194,42,127
362,194,42,127
362,194,42,127
366,194,42,127
366,194,42,127
366,194,42,127
370,194,42,127
370,194,42,127
370,194,42,127
370,194,42,127
370,194,42,127
370,194,42,127
370,194,42,127
370,194,42,127
370,194,42,127
370,198,42,127
370,198,42,127
369,197,43,129
369,201,43,129
369,201,43,129
369,201,43,129
359,223,43,129
359,223,43,129
359,223,43,129
359,223,43,129
359,223,43,129
369,214,43,129
369,214,43,129
370,215,42,127
370,215,42,127
374,215,42,127
374,217,41,124
399,216,41,124
395,216,41,124
396,217,40,122
396,214,39,120
396,211,39,117
404,184,40,122
