113.0,166.0,89.0,50.0
115.0,164.0,89.0,51.0
115.0,165.0,91.0,49.0
116.0,163.0,89.0,51.0
117.0,162.0,91.0,53.0
118.0,165.0,93.0,51.0
119.0,163.0,96.0,54.0
119.0,160.0,100.0,55.0
120.0,164.0,97.0,53.0
124.0,163.0,98.0,51.0
121.0,162.0,103.0,56.0
124.0,164.0,103.0,52.0
125.0,161.0,106.0,57.0
123.0,165.0,109.0,52.0
124.0,161.0,110.0,58.0
124.0,163.0,106.0,51.0
126.0,161.0,106.0,55.0
122.0,163.0,112.0,52.0
123.0,162.0,116.0,57.0
119.0,163.0,121.0,58.0
127.0,162.0,115.0,56.0
121.0,161.0,125.0,57.0
123.0,160.0,125.0,60.0
127.0,161.0,124.0,60.0
127.0,160.0,126.0,61.0
124.0,160.0,129.0,59.0
123.0,159.0,130.0,62.0
121.0,159.0,134.0,62.0
120.0,158.0,138.0,63.0
112.0,155.0,145.0,66.0
116.0,158.0,146.0,64.0
114.0,154.0,151.0,69.0
113.0,154.0,152.0,70.0
110.0,153.0,156.0,73.0
112.0,154.0,155.0,72.0
114.0,152.0,159.0,75.0
115.0,152.0,164.0,74.0
115.0,152.0,170.0,76.0
120.0,151.0,169.0,77.0
123.0,149.0,173.0,77.0
129.0,147.0,176.0,80.0
130.0,148.0,181.0,82.0
129.0,145.0,187.0,82.0
131.0,149.0,186.0,76.0
128.0,144.0,190.0,83.0
129.0,138.0,195.0,91.0
126.0,141.0,199.0,83.0
124.0,138.0,198.0,92.0
119.0,137.0,203.0,88.0
113.0,137.0,211.0,93.0
111.0,135.0,211.0,90.0
102.0,135.0,216.0,92.0
97.0,133.0,227.0,89.0
85.0,131.0,226.0,99.0
78.0,135.0,228.0,94.0
65.0,131.0,238.0,95.0
60.0,129.0,242.0,99.0
60.0,130.0,240.0,95.0
56.0,130.0,246.0,90.0
50.0,127.0,259.0,101.0
51.0,129.0,263.0,99.0
62.0,122.0,256.0,98.0
60.0,123.0,267.0,98.0
64.0,123.0,271.0,101.0
66.0,121.0,276.0,107.0
69.0,116.0,281.0,119.0
72.0,117.0,286.0,107.0
84.0,117.0,276.0,109.0
83.0,119.0,284.0,107.0
90.0,115.0,284.0,110.0
92.0,113.0,290.0,114.0
96.0,110.0,292.0,119.0
102.0,112.0,294.0,115.0
104.0,112.0,294.0,115.0
110.0,110.0,297.0,114.0
116.0,110.0,296.0,115.0
113.0,108.0,303.0,113.0
119.0,110.0,301.0,111.0
129.0,108.0,296.0,112.0
132.0,102.0,297.0,120.0
132.0,100.0,307.0,124.0
141.0,102.0,293.0,115.0
138.0,106.0,304.0,110.0
147.0,99.0,301.0,118.0
148.0,101.0,303.0,116.0
151.0,102.0,301.0,115.0
161.0,103.0,294.0,112.0
164.0,103.0,298.0,113.0
165.0,103.0,300.0,110.0
179.0,101.0,288.0,108.0
178.0,99.0,294.0,111.0
188.0,98.0,289.0,114.0
193.0,99.0,289.0,110.0
205.0,100.0,283.0,110.0
219.0,97.0,279.0,105.0
232.0,98.0,277.0,107.0
246.0,101.0,281.0,106.0
258.0,101.0,282.0,102.0
286.0,100.0,270.0,102.0
304.0,100.0,271.0,103.0
327.0,100.0,271.0,103.0
